Entity,Year,Country code,Total population (Gapminder),Life Expectancy (at birth) World Bank data,Health Expenditure and Financing (per capita)
Latvia,1987,LVA,2629552,70.69292683,..
Latvia,1988,LVA,2652332,70.61536585,..
Latvia,1989,LVA,2665405,70.15536585,..
Latvia,1990,LVA,2663905,69.27317073,..
Latvia,1991,LVA,2645539,69.03243902,..
Latvia,1992,LVA,2612722,68.39609756,..
Latvia,1993,LVA,2571110,66.72268293,..
Latvia,1994,LVA,2528893,65.66439024,..
Latvia,1995,LVA,2492095,66.39121951,418.2962
Latvia,1996,LVA,2462617,68.77658537,473.0512
Latvia,1997,LVA,2438994,69.34926829,536.5739
Latvia,1998,LVA,2419819,69.01219512,570.6879
Latvia,1999,LVA,2402452,69.74292683,622.1972
Latvia,2000,LVA,2384972,70.31463415,626.0707
Latvia,2001,LVA,2367302,70.76097561,696.9402
Latvia,2002,LVA,2350340,70.96097561,756.3974
Latvia,2003,LVA,2334225,71.26585366,795.6183
Latvia,2004,LVA,2319229,72.02682927,929.6818
Latvia,2005,LVA,2305528,71.35609756,978.9398
Latvia,2006,LVA,2293080,70.86585366,1082.8852
Latvia,2007,LVA,2281693,71.0195122,1207.1463
Latvia,2008,LVA,2271198,72.4195122,1146.5548
Latvia,2009,LVA,2261380,73.0804878,1091.5743
Latvia,2010,LVA,2252060,73.48292683,1071.4247
Latvia,2011,LVA,2243142,73.57560976,1052.3074
Latvia,2012,LVA,2234572,73.77804878,1078.4919
Latvia,2013,LVA,2226260,73.9804878,1116.1671
Latvia,2014,LVA,,,1173.3727
Latvia,2015,LVA,,,1229.7855
Least developed countries: UN classification,1960,,,40.55356772,
Least developed countries: UN classification,1961,,,41.04125098,
Least developed countries: UN classification,1962,,,41.53435783,
Least developed countries: UN classification,1963,,,42.02935828,
Least developed countries: UN classification,1964,,,42.51780872,
Least developed countries: UN classification,1965,,,42.97684658,
Least developed countries: UN classification,1966,,,43.37973198,
Least developed countries: UN classification,1967,,,43.71177858,
Least developed countries: UN classification,1968,,,43.97033785,
Least developed countries: UN classification,1969,,,44.1645302,
Least developed countries: UN classification,1970,,,44.32258014,
Least developed countries: UN classification,1971,,,44.4841687,
Least developed countries: UN classification,1972,,,44.6874588,
Least developed countries: UN classification,1973,,,44.95968238,
Least developed countries: UN classification,1974,,,45.31416927,
Least developed countries: UN classification,1975,,,45.75712398,
Least developed countries: UN classification,1976,,,46.28119462,
Least developed countries: UN classification,1977,,,46.85396674,
Least developed countries: UN classification,1978,,,47.43795576,
Least developed countries: UN classification,1979,,,48.00357301,
Least developed countries: UN classification,1980,,,48.53140375,
Least developed countries: UN classification,1981,,,49.01786335,
Least developed countries: UN classification,1982,,,49.47415135,
Least developed countries: UN classification,1983,,,49.9078432,
Least developed countries: UN classification,1984,,,50.31761764,
Least developed countries: UN classification,1985,,,50.69458194,
Least developed countries: UN classification,1986,,,51.03012797,
Least developed countries: UN classification,1987,,,51.32243974,
Least developed countries: UN classification,1988,,,51.57626822,
Least developed countries: UN classification,1989,,,51.80301936,
Least developed countries: UN classification,1990,,,52.02154539,
Least developed countries: UN classification,1991,,,52.25352323,
Least developed countries: UN classification,1992,,,52.51289084,
Least developed countries: UN classification,1993,,,52.80204355,
Least developed countries: UN classification,1994,,,53.11495319,
Least developed countries: UN classification,1995,,,53.44722771,
Least developed countries: UN classification,1996,,,53.79797106,
Least developed countries: UN classification,1997,,,54.16561395,
Least developed countries: UN classification,1998,,,54.54907563,
Least developed countries: UN classification,1999,,,54.9479382,
Least developed countries: UN classification,2000,,,55.36363088,
Least developed countries: UN classification,2001,,,55.80015604,
Least developed countries: UN classification,2002,,,56.25951432,
Least developed countries: UN classification,2003,,,56.74019591,
Least developed countries: UN classification,2004,,,57.23763585,
Least developed countries: UN classification,2005,,,57.74562465,
Least developed countries: UN classification,2006,,,58.25787151,
Least developed countries: UN classification,2007,,,58.76597246,
Least developed countries: UN classification,2008,,,59.26242442,
Least developed countries: UN classification,2009,,,59.74118328,
Least developed countries: UN classification,2010,,,60.19574453,
Least developed countries: UN classification,2011,,,60.6220804,
Least developed countries: UN classification,2012,,,61.02125617,
Least developed countries: UN classification,2013,,,61.39595423,
Lebanon,1800,LBN,332000,,
Lebanon,1820,LBN,332000,,
Lebanon,1870,LBN,476000,,
Lebanon,1913,LBN,649000,,
Lebanon,1950,LBN,1442826,,
Lebanon,1951,LBN,1466906,,
Lebanon,1952,LBN,1499688,,
Lebanon,1953,LBN,1539212,,
Lebanon,1954,LBN,1583837,,
Lebanon,1955,LBN,1632254,,
Lebanon,1956,LBN,1683491,,
Lebanon,1957,LBN,1736903,,
Lebanon,1958,LBN,1792134,,
Lebanon,1959,LBN,1849055,,
Lebanon,1960,LBN,1907573,63.28012195,
Lebanon,1961,LBN,1967434,63.58597561,
Lebanon,1962,LBN,2028043,63.88041463,
Lebanon,1963,LBN,2088392,64.16441463,
Lebanon,1964,LBN,2147273,64.44143902,
Lebanon,1965,LBN,2203902,64.715,
Lebanon,1966,LBN,2256917,64.98804878,
Lebanon,1967,LBN,2306528,65.26253659,
Lebanon,1968,LBN,2355380,65.53697561,
Lebanon,1969,LBN,2407221,65.81036585,
Lebanon,1970,LBN,2464286,66.07870732,
Lebanon,1971,LBN,2528423,66.33702439,
Lebanon,1972,LBN,2597588,66.57985366,
Lebanon,1973,LBN,2665458,66.80521951,
Lebanon,1974,LBN,2723330,67.01214634,
Lebanon,1975,LBN,2765289,67.19965854,
Lebanon,1976,LBN,2788641,67.36773171,
Lebanon,1977,LBN,2796136,67.52139024,
Lebanon,1978,LBN,2794001,67.66709756,
Lebanon,1979,LBN,2791308,67.81036585,
Lebanon,1980,LBN,2794638,67.95665854,
Lebanon,1981,LBN,2807342,68.11343902,
Lebanon,1982,LBN,2827767,68.28270732,
Lebanon,1983,LBN,2851609,68.46843902,
Lebanon,1984,LBN,2872204,68.67368293,
Lebanon,1985,LBN,2885481,68.89797561,
Lebanon,1986,LBN,2888455,69.13790244,
Lebanon,1987,LBN,2884778,69.3905122,
Lebanon,1988,LBN,2884840,69.65329268,
Lebanon,1989,LBN,2902893,69.92919512,
Lebanon,1990,LBN,2948372,70.22114634,
Lebanon,1991,LBN,3026061,70.53604878,
Lebanon,1992,LBN,3130785,70.87678049,
Lebanon,1993,LBN,3249799,71.24621951,
Lebanon,1994,LBN,3364891,71.64387805,
Lebanon,1995,LBN,3462974,72.06621951,
Lebanon,1996,LBN,3539137,72.50929268,
Lebanon,1997,LBN,3597350,72.96614634,
Lebanon,1998,LBN,3644171,73.43236585,
Lebanon,1999,LBN,3690033,73.90595122,
Lebanon,2000,LBN,3742329,74.39082927,
Lebanon,2001,LBN,3802903,74.89492683,
Lebanon,2002,LBN,3868504,75.4212439,
Lebanon,2003,LBN,3935421,75.96626829,
Lebanon,2004,LBN,3998042,76.52165854,
Lebanon,2005,LBN,4052420,77.07158537,
Lebanon,2006,LBN,4097457,77.59673171,
Lebanon,2007,LBN,4134872,78.08331707,
Lebanon,2008,LBN,4166915,78.52241463,
Lebanon,2009,LBN,4196990,78.91007317,
Lebanon,2010,LBN,4227597,79.25278049,
Lebanon,2011,LBN,4259405,79.55892683,
Lebanon,2012,LBN,4291719,79.84636585,
Lebanon,2013,LBN,4324060,80.12887805,
Lesotho,1800,LSO,276361,,
Lesotho,1820,LSO,276361,,
Lesotho,1950,LSO,733942,,
Lesotho,1951,LSO,744344,,
Lesotho,1952,LSO,754883,,
Lesotho,1953,LSO,765602,,
Lesotho,1954,LSO,776556,,
Lesotho,1955,LSO,787810,,
Lesotho,1956,LSO,799442,,
Lesotho,1957,LSO,811540,,
Lesotho,1958,LSO,824201,,
Lesotho,1959,LSO,837523,,
Lesotho,1960,LSO,851594,46.51070732,
Lesotho,1961,LSO,866469,46.99473171,
Lesotho,1962,LSO,882163,47.4022439,
Lesotho,1963,LSO,898637,47.7262439,
Lesotho,1964,LSO,915820,47.9712439,
Lesotho,1965,LSO,933664,48.1502439,
Lesotho,1966,LSO,952235,48.2827561,
Lesotho,1967,LSO,971576,48.39982927,
Lesotho,1968,LSO,991576,48.53092683,
Lesotho,1969,LSO,1012087,48.69456098,
Lesotho,1970,LSO,1033044,48.90821951,
Lesotho,1971,LSO,1054333,49.17987805,
Lesotho,1972,LSO,1076100,49.50402439,
Lesotho,1973,LSO,1098849,49.87514634,
Lesotho,1974,LSO,1123261,50.29370732,
Lesotho,1975,LSO,1149797,50.76221951,
Lesotho,1976,LSO,1178551,51.28314634,
Lesotho,1977,LSO,1209290,51.8474878,
Lesotho,1978,LSO,1241725,52.44378049,
Lesotho,1979,LSO,1275421,53.05753659,
Lesotho,1980,LSO,1309981,53.66831707,
Lesotho,1981,LSO,1345398,54.25419512,
Lesotho,1982,LSO,1381537,54.80468293,
Lesotho,1983,LSO,1417720,55.31380488,
Lesotho,1984,LSO,1453098,55.782,
Lesotho,1985,LSO,1487079,56.25263415,
Lesotho,1986,LSO,1519369,56.78856098,
Lesotho,1987,LSO,1550144,57.40765854,
Lesotho,1988,LSO,1579900,58.08695122,
Lesotho,1989,LSO,1609386,58.76753659,
Lesotho,1990,LSO,1639177,59.33109756,
Lesotho,1991,LSO,1669190,59.63639024,
Lesotho,1992,LSO,1699284,59.57765854,
Lesotho,1993,LSO,1729896,59.09509756,
Lesotho,1994,LSO,1761558,58.18029268,
Lesotho,1995,LSO,1794531,56.83787805,
Lesotho,1996,LSO,1829222,55.10692683,
Lesotho,1997,LSO,1865218,53.1267561,
Lesotho,1998,LSO,1900962,51.05507317,
Lesotho,1999,LSO,1934337,49.02260976,
Lesotho,2000,LSO,1963878,47.18297561,
Lesotho,2001,LSO,1988983,45.67168293,
Lesotho,2002,LSO,2010261,44.5434878,
Lesotho,2003,LSO,2028976,43.8247561,
Lesotho,2004,LSO,2047006,43.53346341,
Lesotho,2005,LSO,2065752,43.65773171,
Lesotho,2006,LSO,2085561,44.14834146,
Lesotho,2007,LSO,2106128,44.88221951,
Lesotho,2008,LSO,2127412,45.7392439,
Lesotho,2009,LSO,2149201,46.63458537,
Lesotho,2010,LSO,2171318,47.48341463,
Lesotho,2011,LSO,2193843,48.2197561,
Lesotho,2012,LSO,2216850,48.836,
Lesotho,2013,LSO,2240126,49.33146341,
Liberia,1800,LBR,313543,,
Liberia,1820,LBR,313543,,
Liberia,1950,LBR,911140,,
Liberia,1951,LBR,925211,,
Liberia,1952,LBR,940884,,
Liberia,1953,LBR,958098,,
Liberia,1954,LBR,976786,,
Liberia,1955,LBR,996880,,
Liberia,1956,LBR,1018303,,
Liberia,1957,LBR,1040978,,
Liberia,1958,LBR,1064823,,
Liberia,1959,LBR,1089763,,
Liberia,1960,LBR,1115736,34.78317073,
Liberia,1961,LBR,1142713,35.04626829,
Liberia,1962,LBR,1170708,35.35412195,
Liberia,1963,LBR,1199785,35.71521951,
Liberia,1964,LBR,1230038,36.13,
Liberia,1965,LBR,1261555,36.59336585,
Liberia,1966,LBR,1294368,37.09619512,
Liberia,1967,LBR,1328506,37.62387805,
Liberia,1968,LBR,1364046,38.16829268,
Liberia,1969,LBR,1401077,38.72490244,
Liberia,1970,LBR,1439677,39.30214634,
Liberia,1971,LBR,1479831,39.91353659,
Liberia,1972,LBR,1521565,40.56614634,
Liberia,1973,LBR,1565044,41.26009756,
Liberia,1974,LBR,1610474,41.98439024,
Liberia,1975,LBR,1657971,42.72565854,
Liberia,1976,LBR,1706539,43.46792683,
Liberia,1977,LBR,1755815,44.19026829,
Liberia,1978,LBR,1807164,44.86865854,
Liberia,1979,LBR,1862497,45.48660976,
Liberia,1980,LBR,1922536,46.02207317,
Liberia,1981,LBR,1988931,46.45892683,
Liberia,1982,LBR,2059483,46.80007317,
Liberia,1983,LBR,2126455,47.05302439,
Liberia,1984,LBR,2179471,47.22678049,
Liberia,1985,LBR,2211509,47.31982927,
Liberia,1986,LBR,2221350,47.33117073,
Liberia,1987,LBR,2212690,47.28290244,
Liberia,1988,LBR,2189831,47.2117561,
Liberia,1989,LBR,2159264,47.15943902,
Liberia,1990,LBR,2127098,47.20243902,
Liberia,1991,LBR,2091355,47.42273171,
Liberia,1992,LBR,2054179,47.8514878,
Liberia,1993,LBR,2030591,48.48365854,
Liberia,1994,LBR,2039922,49.28695122,
Liberia,1995,LBR,2094591,50.16282927,
Liberia,1996,LBR,2203809,50.9795122,
Liberia,1997,LBR,2360511,51.63331707,
Liberia,1998,LBR,2540835,52.0707561,
Liberia,1999,LBR,2710963,52.30117073,
Liberia,2000,LBR,2847290,52.40912195,
Liberia,2001,LBR,2939296,52.53346341,
Liberia,2002,LBR,2996082,52.81080488,
Liberia,2003,LBR,3037412,53.32865854,
Liberia,2004,LBR,3092721,54.0962439,
Liberia,2005,LBR,3182539,55.06617073,
Liberia,2006,LBR,3313718,56.14039024,
Liberia,2007,LBR,3477197,57.18821951,
Liberia,2008,LBR,3658460,58.1074878,
Liberia,2009,LBR,3835929,58.85919512,
Liberia,2010,LBR,3994122,59.43431707,
Liberia,2011,LBR,4128572,59.85987805,
Liberia,2012,LBR,4244684,60.20639024,
Liberia,2013,LBR,4348740,60.53187805,
Libya,1700,LBY,500000,,
Libya,1800,LBY,531472,,
Libya,1820,LBY,538000,,
Libya,1950,LBY,1029010,,
Libya,1951,LBY,1035282,,
Libya,1952,LBY,1048211,,
Libya,1953,LBY,1067811,,
Libya,1954,LBY,1093883,,
Libya,1955,LBY,1126017,,
Libya,1956,LBY,1163569,,
Libya,1957,LBY,1205683,,
Libya,1958,LBY,1251337,,
Libya,1959,LBY,1299425,,
Libya,1960,LBY,1349004,42.64119512,
Libya,1961,LBY,1399552,44.24668293,
Libya,1962,LBY,1451196,45.87119512,
Libya,1963,LBY,1504811,47.45621951,
Libya,1964,LBY,1561744,48.95770732,
Libya,1965,LBY,1622996,50.34953659,
Libya,1966,LBY,1688870,51.62953659,
Libya,1967,LBY,1759132,52.83114634,
Libya,1968,LBY,1833611,53.97736585,
Libya,1969,LBY,1911968,55.07229268,
Libya,1970,LBY,1994000,56.11858537,
Libya,1971,LBY,2079897,57.11797561,
Libya,1972,LBY,2169965,58.07319512,
Libya,1973,LBY,2264278,58.98541463,
Libya,1974,LBY,2362900,59.85765854,
Libya,1975,LBY,2466000,60.69141463,
Libya,1976,LBY,2572300,61.48860976,
Libya,1977,LBY,2681887,62.24802439,
Libya,1978,LBY,2797780,62.9685122,
Libya,1979,LBY,2924086,63.64946341,
Libya,1980,LBY,3063000,64.28687805,
Libya,1981,LBY,3216430,64.87421951,
Libya,1982,LBY,3381390,65.41056098,
Libya,1983,LBY,3549220,65.89841463,
Libya,1984,LBY,3708142,66.34278049,
Libya,1985,LBY,3849801,66.75114634,
Libya,1986,LBY,3970886,67.1325122,
Libya,1987,LBY,4074021,67.49736585,
Libya,1988,LBY,4164147,67.85370732,
Libya,1989,LBY,4249018,68.20902439,
Libya,1990,LBY,4334459,68.56485366,
Libya,1991,LBY,4421885,68.92117073,
Libya,1992,LBY,4509970,69.273,
Libya,1993,LBY,4598629,69.61782927,
Libya,1994,LBY,4687106,69.95663415,
Libya,1995,LBY,4775009,70.29190244,
Libya,1996,LBY,4862665,70.62560976,
Libya,1997,LBY,4951076,70.95970732,
Libya,1998,LBY,5041233,71.29419512,
Libya,1999,LBY,5134324,71.63002439,
Libya,2000,LBY,5231189,71.96621951,
Libya,2001,LBY,5331311,72.30119512,
Libya,2002,LBY,5434293,72.634,
Libya,2003,LBY,5541062,72.95965854,
Libya,2004,LBY,5652797,73.27473171,
Libya,2005,LBY,5769709,73.57629268,
Libya,2006,LBY,5893738,73.85841463,
Libya,2007,LBY,6023053,74.12065854,
Libya,2008,LBY,6149620,74.36307317,
Libya,2009,LBY,6262667,74.58568293,
Libya,2010,LBY,6355112,74.7924878,
Libya,2011,LBY,6422772,74.98746341,
Libya,2012,LBY,6469497,75.17604878,
Libya,2013,LBY,6506095,75.36168293,
Liechtenstein,1800,LIE,5802,,
Liechtenstein,1820,LIE,5802,,
Liechtenstein,1950,LIE,13757,,
Liechtenstein,1951,LIE,13944,,
Liechtenstein,1952,LIE,14133,,
Liechtenstein,1953,LIE,14340,,
Liechtenstein,1954,LIE,14571,,
Liechtenstein,1955,LIE,14833,,
Liechtenstein,1956,LIE,15127,,
Liechtenstein,1957,LIE,15452,,
Liechtenstein,1958,LIE,15804,,
Liechtenstein,1959,LIE,16176,,
Liechtenstein,1960,LIE,16561,,
Liechtenstein,1961,LIE,16956,,
Liechtenstein,1962,LIE,17362,,
Liechtenstein,1963,LIE,17785,,
Liechtenstein,1964,LIE,18235,,
Liechtenstein,1965,LIE,18717,,
Liechtenstein,1966,LIE,19236,,
Liechtenstein,1967,LIE,19782,,
Liechtenstein,1968,LIE,20335,,
Liechtenstein,1969,LIE,20867,,
Liechtenstein,1970,LIE,21358,,
Liechtenstein,1971,LIE,21799,,
Liechtenstein,1972,LIE,22196,,
Liechtenstein,1973,LIE,22563,,
Liechtenstein,1974,LIE,22922,,
Liechtenstein,1975,LIE,23288,,
Liechtenstein,1976,LIE,23665,,
Liechtenstein,1977,LIE,24048,,
Liechtenstein,1978,LIE,24436,,
Liechtenstein,1979,LIE,24825,,
Liechtenstein,1980,LIE,25213,,
Liechtenstein,1981,LIE,25600,,
Liechtenstein,1982,LIE,25990,,
Liechtenstein,1983,LIE,26377,,
Liechtenstein,1984,LIE,26761,,
Liechtenstein,1985,LIE,27140,,
Liechtenstein,1986,LIE,27511,,
Liechtenstein,1987,LIE,27878,,
Liechtenstein,1988,LIE,28243,,
Liechtenstein,1989,LIE,28611,,
Liechtenstein,1990,LIE,28986,,
Liechtenstein,1991,LIE,29370,,
Liechtenstein,1992,LIE,29760,,
Liechtenstein,1993,LIE,30154,,
Liechtenstein,1994,LIE,30549,78.42195122,
Liechtenstein,1995,LIE,30941,77.3902439,
Liechtenstein,1996,LIE,31328,76.83658537,
Liechtenstein,1997,LIE,31710,76.04634146,
Liechtenstein,1998,LIE,32090,77.74634146,
Liechtenstein,1999,LIE,32470,79.1097561,
Liechtenstein,2000,LIE,32853,76.82682927,
Liechtenstein,2001,LIE,33239,79.27560976,
Liechtenstein,2002,LIE,33626,79.63658537,
Liechtenstein,2003,LIE,34006,79.96097561,
Liechtenstein,2004,LIE,34365,81.77073171,
Liechtenstein,2005,LIE,34696,80.66829268,
Liechtenstein,2006,LIE,34995,80.94878049,
Liechtenstein,2007,LIE,35266,81.29512195,
Liechtenstein,2008,LIE,35521,82.68292683,
Liechtenstein,2009,LIE,35772,81.5,
Liechtenstein,2010,LIE,36032,81.84146341,
Liechtenstein,2011,LIE,36304,81.79268293,
Liechtenstein,2012,LIE,36584,82.38292683,
Liechtenstein,2013,LIE,36871,82.38292683,
Lithuania,1800,LTU,778655,,
Lithuania,1820,LTU,778655,,
Lithuania,1950,LTU,2567402,,
Lithuania,1951,LTU,2569619,,
Lithuania,1952,LTU,2578052,,
Lithuania,1953,LTU,2591358,,
Lithuania,1954,LTU,2608493,,
Lithuania,1955,LTU,2628706,,
Lithuania,1956,LTU,2651564,,
Lithuania,1957,LTU,2676930,,
Lithuania,1958,LTU,2704918,,
Lithuania,1959,LTU,2735814,,
Lithuania,1960,LTU,2769849,69.84731707,
Lithuania,1961,LTU,2806938,70.10268293,
Lithuania,1962,LTU,2846474,69.09536585,
Lithuania,1963,LTU,2887227,70.20439024,
Lithuania,1964,LTU,2927610,71.50902439,
Lithuania,1965,LTU,2966462,71.32512195,
Lithuania,1966,LTU,3003168,71.5202439,
Lithuania,1967,LTU,3037887,71.60390244,
Lithuania,1968,LTU,3071192,71.31365854,
Lithuania,1969,LTU,3104044,70.92853659,
Lithuania,1970,LTU,3137113,70.80439024,
Lithuania,1971,LTU,3170575,71.73536585,
Lithuania,1972,LTU,3204064,71.02463415,
Lithuania,1973,LTU,3237070,71.33219512,
Lithuania,1974,LTU,3268867,71.24414634,
Lithuania,1975,LTU,3298964,70.86731707,
Lithuania,1976,LTU,3327193,70.95804878,
Lithuania,1977,LTU,3353830,70.8095122,
Lithuania,1978,LTU,3379395,70.60463415,
Lithuania,1979,LTU,3404630,70.48219512,
Lithuania,1980,LTU,3430089,70.48219512,
Lithuania,1981,LTU,3455403,70.46073171,
Lithuania,1982,LTU,3480356,70.83682927,
Lithuania,1983,LTU,3505769,70.77780488,
Lithuania,1984,LTU,3532724,70.32,
Lithuania,1985,LTU,3561668,70.50121951,
Lithuania,1986,LTU,3593334,72.08073171,
Lithuania,1987,LTU,3626602,71.93463415,
Lithuania,1988,LTU,3657818,71.76219512,
Lithuania,1989,LTU,3682059,71.42536585,
Lithuania,1990,LTU,3695890,71.16073171,
Lithuania,1991,LTU,3698095,70.36414634,
Lithuania,1992,LTU,3689943,70.23439024,
Lithuania,1993,LTU,3673606,68.9104878,
Lithuania,1994,LTU,3652438,68.5302439,
Lithuania,1995,LTU,3629104,69.00634146,
Lithuania,1996,LTU,3604044,70.10804878,
Lithuania,1997,LTU,3577128,70.90902439,
Lithuania,1998,LTU,3549816,71.2195122,
Lithuania,1999,LTU,3523732,71.57073171,
Lithuania,2000,LTU,3500028,72.0195122,
Lithuania,2001,LTU,3479622,71.65853659,
Lithuania,2002,LTU,3462402,71.76097561,
Lithuania,2003,LTU,3447170,72.06097561,
Lithuania,2004,LTU,3432060,71.96097561,
Lithuania,2005,LTU,3415748,71.25365854,
Lithuania,2006,LTU,3397895,71.05609756,
Lithuania,2007,LTU,3379043,70.9,
Lithuania,2008,LTU,3359799,71.81219512,
Lithuania,2009,LTU,3341097,72.91463415,
Lithuania,2010,LTU,3323611,73.26829268,
Lithuania,2011,LTU,3307481,73.56341463,
Lithuania,2012,LTU,3292454,73.86341463,
Lithuania,2013,LTU,3278337,74.16341463,
Low & middle income,1960,,,45.85846821,
Low & middle income,1961,,,46.41051789,
Low & middle income,1962,,,47.12580517,
Low & middle income,1963,,,48.03494521,
Low & middle income,1964,,,49.12900242,
Low & middle income,1965,,,50.34638729,
Low & middle income,1966,,,51.60896193,
Low & middle income,1967,,,52.81779698,
Low & middle income,1968,,,53.90657813,
Low & middle income,1969,,,54.83283158,
Low & middle income,1970,,,55.59777204,
Low & middle income,1971,,,56.21558764,
Low & middle income,1972,,,56.74092886,
Low & middle income,1973,,,57.23307412,
Low & middle income,1974,,,57.70193082,
Low & middle income,1975,,,58.15530868,
Low & middle income,1976,,,58.59912007,
Low & middle income,1977,,,59.01829398,
Low & middle income,1978,,,59.41213417,
Low & middle income,1979,,,59.78057132,
Low & middle income,1980,,,60.13682543,
Low & middle income,1981,,,60.47502254,
Low & middle income,1982,,,60.80232859,
Low & middle income,1983,,,61.12745538,
Low & middle income,1984,,,61.44452724,
Low & middle income,1985,,,61.75432377,
Low & middle income,1986,,,62.05823213,
Low & middle income,1987,,,62.352178,
Low & middle income,1988,,,62.62188983,
Low & middle income,1989,,,62.87614461,
Low & middle income,1990,,,63.111181,
Low & middle income,1991,,,63.32724514,
Low & middle income,1992,,,63.51967601,
Low & middle income,1993,,,63.70521946,
Low & middle income,1994,,,63.89443624,
Low & middle income,1995,,,64.09409941,
Low & middle income,1996,,,64.31683319,
Low & middle income,1997,,,64.5849319,
Low & middle income,1998,,,64.85771062,
